"sep=;"
Start Time;Stop Time;Frame Error Time;ISDN Port Probe;NID_ENGINE;NID_OPERATIONAL;Calling Number;Called Number;Last NID_C;Last NID_BG;M Level;M_MODE;Direction;Frame Error;Frame Error Retransmission Count
2026-05-13 15:01:52.959;2026-05-13 15:36:05.274;2026-05-13 15:06:07.952;E1 probe 18765 - patch panel 1 - port 2;13044;2037;00212799991039;799990099;811;1905;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 15:01:52.959;2026-05-13 15:36:05.274;2026-05-13 15:06:07.952;E1 probe 18765 - patch panel 1 - port 2;13044;2037;00212799991039;799990099;811;1905;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 15:01:52.959;2026-05-13 15:36:05.274;2026-05-13 15:05:58.696;E1 probe 18765 - patch panel 1 - port 2;13044;2037;00212799991039;799990099;811;1905;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 15:01:52.959;2026-05-13 15:36:05.274;2026-05-13 15:03:37.715;E1 probe 18765 - patch panel 1 - port 2;13044;2037;00212799991039;799990099;810;6025;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 15:01:52.959;2026-05-13 15:36:05.274;2026-05-13 15:03:36.814;E1 probe 18765 - patch panel 1 - port 2;13044;2037;00212799991039;799990099;810;6025;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:46:34.005;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1403;Level 1;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:46:33.036;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1403;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:44:58.330;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1053;Level 1;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:44:38.814;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1053;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:43:17.222;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1043;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:41:03.339;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1019;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:41:02.497;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1019;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:36:58.386;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;537;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:36:58.318;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;537;Level 2;Full Supervision;Track to train;Retransmitted Frames;3
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:35:58.324;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;525;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:35:57.355;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;525;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:34:29.933;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;509;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:31:59.670;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;59;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:31:18.266;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;53;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:31:17.331;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;53;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:31:17.280;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;53;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:29:21.255;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;31;Level 2;Full Supervision;Train to track;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:29:20.388;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;31;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:29:19.420;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;31;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:26:18.318;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:26:17.375;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:26:17.324;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:25:38.309;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;2549;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:24:18.919;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;2533;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:22:19.103;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;2511;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:21:14.903;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;2073;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:21:14.826;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;2073;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:20:23.690;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;2063;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:19:38.938;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;2055;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:19:18.215;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;2053;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:19:07.369;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;2049;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:19:06.527;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;2049;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:16:29.019;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;1906;Level 1;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:16:28.084;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;1906;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:16:28.025;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;1906;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:15:49.044;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;1502;Level 1;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:14:29.578;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;1510;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:13:20.050;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1557;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:11:38.339;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1539;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:11:37.404;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1539;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:11:37.344;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1539;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:10:09.690;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;1558;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:10:02.006;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;1558;Level 2;Full Supervision;Train to track;Retransmitted Frames;2
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:10:01.122;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;1560;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:09:57.662;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;1560;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:09:19.653;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1519;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:09:19.075;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1519;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:08:27.044;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;2008;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:05:59.427;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1907;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:05:26.634;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1907;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:05:26.073;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1907;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:05:12.328;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1905;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:04:38.898;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;811;1901;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:03:16.301;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;2066;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:03:15.383;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;2066;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:03:14.388;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;2066;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:02:28.301;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;2076;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:02:27.391;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;2076;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 14:02:27.357;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;2076;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 14:00:44.349;2026-05-13 14:47:20.332;2026-05-13 14:00:58.977;E1 probe 18765 - patch panel 1 - port 1;13036;2033;00212799997218;799990099;;;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:59:37.001;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;2530;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:57:18.170;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;4;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:57:17.337;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;4;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:55:29.293;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;24;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:55:29.242;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;24;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:55:28.239;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;24;Level 2;Full Supervision;Train to track;Lost Frames;2
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:55:09.616;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;26;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:54:51.460;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;28;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:54:51.392;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;28;Level 2;Full Supervision;Track to train;Retransmitted Frames;3
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:53:50.880;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;38;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:53:49.946;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;38;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:53:49.903;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;38;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:53:48.050;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;38;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:52:49.111;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;48;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:52:30.020;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;52;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:50:33.128;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;72;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:50:32.644;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;72;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:50:29.711;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;72;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:47:28.057;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;528;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:46:52.868;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;536;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:46:28.864;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;540;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:46:28.830;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;540;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:43:25.485;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;1010;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 13:34:20.250;2026-05-13 14:16:46.471;2026-05-13 13:42:29.512;E1 probe 18765 - patch panel 1 - port 2;13041;;00212799991047;799990099;811;1022;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
